X1,ID,DATE,filed_date,docket,SUBJECT,file_name,url,link_text,FROM,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES,ERROR
6034,19911127-0128,1991-11-18,1991-11-25,RM91-11-000,Comments of Sen TE Wirth expressing support for FERC proposed rule under RM91-11.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6045,19911121-0527,1991-11-15,1991-11-19,RP91-128-000,Comments of Sen H Kohl et al re FERC Meag-NOPR proceeding under RP91-128.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6041,19911204-0020,1991-11-14,1991-11-25,UL88-3-000,"Comments of Rep D Camp expressing concerns over regulatory licensing fees for dam & hydrogenerators for City of St Louis,MI under UL88-3.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6047,19911122-0179,1991-11-14,1991-11-15,RM91-11-000,Comments of Sen K Conrad re p/l svc obligations & revisions to regs governing transport svcs under RM91-11.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6048,19911122-0198,1991-11-14,1991-11-15,P-2100-000,Comments of Rep W Herger on behalf of Oroville community et al re frustration w/state agencies re CA Feather River Proj under P-2100.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6049,19911203-0283,1991-11-14,1991-11-15,RM91-11-000,Comments of US Senate re notice of proposed rulemaking under RM91-11 & Dakota Gasification Co's Great Plains Synfuels Plant.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6054,19911203-0408,1991-11-13,1991-11-13,RM91-10-000,Rep M Synar discusses agenda for further action related to proposal to employ rulemaking procedure under RM91-10.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6019,19911216-0156,1991-11-12,1991-12-09,P-7802-000,Comments of Sen H Brown re Rocky Point Pumped Storage Proj 7802.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6055,19911210-0085,1991-11-12,1991-11-12,NONE-000,Comments of Rep RL Livingston re dams etc in OlympicNatl Park in WA State.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6030,19911203-0391,1991-11-11,1991-11-26,RM91-11-000,Comments of Sen L Bentsen re Mega-NOPR under RM91-11.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6044,19911202-0023,1991-11-08,1991-11-20,P-10872-000,Hon S Nunn submits comments of L Norseworthy re proposed hydro proj at High Falls State Park under P-10872.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6053,19911125-0003,1991-11-08,1991-11-13,P-11153-000,Comments of Sen DP Moynihan re Altamont Pumped Storage Proj under P-11153.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6056,19911127-0001,1991-11-01,1991-11-08,RP91-126-000,Hon L Bentsen submits comments from J Tramuto of United Gas P/L for review under RP91-126.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6058,19911122-0207,1991-10-31,1991-11-07,P-2370-000,Comments of Sen P Sarbanes on behalf of J Finkel re FERC decision to relinquish jurisidaction over PA Elec Co re Deep Creek Lake Proj under P-2370.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6046,19911122-0178,1991-10-30,1991-11-18,RM89-7-000,Rep JC Dingell transmittal of US Fish/Wildlife Svc comments under RM89-7.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6051,19911203-0403,1991-10-30,1991-11-14,P-9759-000,Rep JD Dingell requests explanation of FERC procedures for monitoring & ensuring compliance w/orders under P-9759.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6052,19911204-0033,1991-10-30,1991-11-14,P-2683-000P-588-000,Oversight request by House Energy Committee (JD Dingell) for comment re DOI review of Glines Canyon/Elwha Projs under P-588 et al.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6057,19911121-0529,1991-10-30,1991-11-07,RM91-11-000,Comments of Sen TL Bruce et al re provisions in FERC proposed rule on comparability under RM91-11.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6059,19911122-0209,1991-10-30,1991-11-07,P-11153-000,Comments of Sen DP Moynihan on behalf of P Rosenblum et al re proposed Altamont Hydro Proj under P-11153.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6061,19911107-0256,1991-10-30,1991-11-01,P-8191-000,Comments of Congress of US in Deep Creek Hydroelec Proj under P-8191.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6063,19911121-0337,1991-10-30,1991-11-01,P-8191-033,"Comments of Rep W Owens re Deep Creek Hydro Proj in Juab County,UT which has been licensed to BMB Enterprises under P-8191.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6067,19911108-0274,1991-10-30,1991-10-30,NONE-000,Comments of Rep GE Studds re recent increase in number/size of proposed cogen plants in New England.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6060,19911125-0006,1991-10-29,1991-11-07,CP92-6-000,Comments of Sen B Graham re proposal to restructure natural gas svc received from Southern Natural Gas Co et al under CP92-6.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6066,19911114-0005,1991-10-29,1991-10-31,P-11153-000,Comments of Hon AM D'Amato reflecting constituents opposition to Altamont Hydro Proj under P-11153.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6068,19911114-0392,1991-10-29,1991-10-29,CP92-6-000,"Comment by Senator Graham(FL)on behalf of City of Quincy,FL urging that Southern Natural Gas/South Natural Gas cert appl in CP92-6 be assigned priority on FERC agenda.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6069,19911106-0017,1991-10-28,1991-10-28,RM89-7-000,"Comments of Rep L AuCoin et al expressing strong objections to recent action to restrict definition of term ""fishway"" under RM89-7.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6065,19911125-0007,1991-10-25,1991-11-01,P-11153-000,Comments of Hon MR McNulty re Altamont Hydro Proj under P-11153.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6050,19911125-0009,1991-10-24,1991-11-14,P-298-000,Rep JD Dingell submits oversight request for FERC tabulation etc re Kaweah Proj under P-298.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6073,19911108-0284,1991-10-24,1991-10-24,NONE-000,Rep JD Dingell submits oversight request for FERC comment re Natl Oceanic & Atmospheric Admin comment on pending legislation.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6062,19911108-0388,1991-10-23,1991-11-01,P-2100-000,Hon W Herger discusses plan to provide long overdue frame- work in improving recreation potential for Oroville complex re Feather River Proj under P-2100.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6075,19911029-0090,1991-10-23,1991-10-23,EL91-49-000,Comments of Hon R Machtley requesting extension to 911125 of 30-day period for requesting clarification or appeal of decision by FERC under EL91-49.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6076,19911031-0095,1991-10-23,1991-10-23,NONE-000,Comments of Rep BA Gilman re proposal for Mongaup boater hot-line.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6070,19911030-0345,1991-10-22,1991-10-25,RP91-126-000,Comments of Sen T Lott re case now being considered by FERC under RP91-126 et al.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6071,19911030-0353,1991-10-22,1991-10-25,P-7802-000,"Comments of Sen D Nickles re gun control,crime & labor bills under P-7802.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6072,19911030-0397,1991-10-22,1991-10-25,P-1869-000,Hon R Marlenee requests procedures constituent must follow to appeal decision to disallow use of seaplane on Thompson Falls Proj under P-1869.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6077,19911025-0289,1991-10-22,1991-10-22,RP91-126-003,Comments of Sen T Cochran urging FERC to act today on matter under RP91-126.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6078,19911029-0082,1991-10-22,1991-10-22,RP91-126-000,Comments of Hon T Cochran re action needed involving United Gas P/L Co under RP91-126.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6064,19911122-0177,1991-10-21,1991-11-01,P-10872-000,Comments of Sen W Fowler re Towaliga River Proj 10872.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6074,19911025-0481,1991-10-18,1991-10-23,CP92-6-000,Comments of Hon C Hatcher requesting FERC to provide w/in 30 days a rept of thier findings under CP92-6.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6083,19911023-0114,1991-10-16,1991-10-16,NONE-000,Rep RK Machtley submits hypothetical design of pwr plant.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6088,19911030-0357,1991-10-15,1991-10-15,NONE-000,Comments of Sen CE Grassley re relevant federal reg.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6089,19911121-0511(partial),1991-10-15,1991-10-15,NONE-000,Comments of Sen CE Grassley re relevant federal regs pertaining to thoughts about IA Elec.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6080,19911028-0061,1991-10-14,1991-10-21,ER91-616-000,Comments of Hon J Danforth requesting FERC to respond to a constituent's ltr under ER91-616.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6091,19911016-0645,1991-10-11,1991-10-11,RP91-143-000,Comments of Rep NF Lent et al re paper hearing procedure to be used to consider rolled-in versus incremental pricing issue under RP91-143.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
5997,19911217-0048,1991-10-10,1991-12-11,RM91-10-000,Comments of Hon M Synar ack 911126 ltr re FERC's proposal to employ negotiated rulemaking procedure in connection w/ potential revision of ex parte rules under RM91-10.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6084,19911016-0637,1991-10-10,1991-10-15,RM91-11-000,Comments of Rep J Tanner re proposal concering p/l svc obligations under RM91-11.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6086,19911023-0108,1991-10-10,1991-10-15,P-11153-000,Comments of Sen AM D'Amato re proposed Altamont Hydro Proj under P-11153.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6087,19911024-0200,1991-10-10,1991-10-15,RM91-11-000,Comments of Rep J Tanner re opposition to proposal concerning p/l svc obligation under RM91-11.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6079,19911025-0475,1991-10-09,1991-10-21,CP89-634-000,Hon B Gilman request FERC to submit a rept obtaining info on Iroquois Gas Transmsn Line under CP89-634.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6093,19911016-0642,1991-10-09,1991-10-09,RM91-11-000,Comments of Sen RW Kasten et al re notice of proposed rulemaking on p/l svc obligations under RM91-11.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6094,19911017-0360,1991-10-09,1991-10-09,P-2085-000,Rep RT Matsui submits ltr from constituent re Mammoth Pool Hydro Proj-2085.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6082,19911023-0118,1991-10-08,1991-10-17,P-2683-000P-588-000,Comments of Rep TJ Bliley re Glines Canyon & Elwha Projs under P-588 et al.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6085,19911017-0358,1991-10-08,1991-10-15,P-7802-000,Rep BN Campbell requests info re proposed Rocky Point Pump Storage Proj-7802.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6081,19911024-0278,1991-10-07,1991-10-18,RP91-29-000,Comments of Rep B Cramer re take-or-pay costs to indirect customers of TN Gas P/L et al under RP91-29.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6100,19911023-0109,1991-10-07,1991-10-07,NONE-000,Comments of Sen H Brown re proposed regs affecting interstate gas p/ls.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6101,19911010-0305,1991-10-04,1991-10-04,P-8263-004,"Comments of Rep S Gejdenson re proposal by Summit Hydropwr to develop Yantic Falls Proj 8263 in Norwich,CT.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6095,19911010-0329,1991-10-03,1991-10-07,CP87-75-000,Request of Rep JF Reed for archeological & historical repts of Tennessee Gas P/L Co transmsn line right of way under CP87-75.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6096,19911011-0183,1991-10-03,1991-10-07,P-11153-000,Comments of Sen AM D'Amato on behalf of constituents opposing const of Altamont Hydroelec Proj-11153.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6099,19911011-0213,1991-10-03,1991-10-07,RP91-29-000,Comments of Sen H Heflin et al re potential economic & competitive injury to constituents re North AL allocation of take-or-pay costs to customers of TN Gas P/L.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6103,19911010-0332,1991-10-03,1991-10-03,NONE-000,Comments of Sen H Heflin et al re potential economic & competitve injury resulting from take-or-pay costs to indirect customers of TN Gas P/L Co.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6092,19911016-0657,1991-10-02,1991-10-11,RM91-11-000,Comments of Sen JB Johnston et al re proposed rulemaking on p/l svc obligations & revs to regs governing transport svcs under RM91-11.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6090,19911016-0434,1991-10-01,1991-10-11,P-2100-000,"Rep Herger comments re Commission treatment of Oroville community concerns about Lake Oroville Proj,P-2100.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6097,19911011-0185,1991-10-01,1991-10-07,P-7802-005,Comments of Sen TE Wirth re scoping process for EIS state- ment examining Rocky Point Pumpback Hydro Storage Proj at Taylor Reservoir under P-7802.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6105,19911010-0335,1991-10-01,1991-10-01,NONE-000,Comments of Rep RL DeLauro expressing concern over several aspects of Hydro-Quebec electricity generation proj in James Bay region of Quebec.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6106,19911010-0339,1991-10-01,1991-10-01,NONE-000,Comments of Sen R Shelby re tentative permit for Gateway P/L Co.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6102,19911008-0165,1991-09-29,1991-10-03,CP91-2126-000CP91-2129-000,"Sen L Bentsen submits comments from C Wilson of Austin,TX re Western Gas Interstate appl for presidential permit etc under CP91-2126 et al.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6104,19911008-0130,1991-09-27,1991-10-02,P-8263-000,"Submits comments of Rep S Gejdenson inadvertently not included w/video tape & other testimony from 910903, Norwich Town Forum on Falls Mill Hydro Proj-8263.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6111,19911004-0323,1991-09-27,1991-09-30,EL90-33-000,"Rep Ballenger submits constituent concerns re petition for declaratory order for determination of jurisdiction of Lake Tohoma Proj,EL90-33.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6113,19911010-0331,1991-09-27,1991-09-27,CP89-460-000,"Comments of Sen MO Hatfield re start of const of Pacific G/T Co Expansion Proj,CP89-460.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6098,19911011-0187,1991-09-24,1991-10-07,P-1864-000,Comments of Rep T Roth on behalf of constituent re proposal supported by FERC to expand boat landing at Cisco Chain of Lakes under Proj-1864.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6108,19911004-0310,1991-09-24,1991-09-30,CP89-594-000,"Rep Hammerschmidt responds to constituent L Price complaint re Ozark Compressor Station,CP89-594.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6112,19910930-0423,1991-09-24,1991-09-27,RM91-11-000,Comments of Sen D Nickles expressing support for 910919 motion of American Gas Assn et al requesting 30-day exten- sion to file comments under RM91-11.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6114,19911004-0368,1991-09-24,1991-09-26,RM91-11-000,Comments of Sen D Nickles urging FERC to give serious consideration to granting addl 30-days for filing comments under RM91-11.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6115,19911008-0172,1991-09-24,1991-09-26,CP88-129-000CP88-163-000,Rep D Zimmer submits corres on behalf of P Nemeth requesting FERC assistance re Columbia Gas Transmission proposal under CP88-129 et al.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6107,19910930-0420,1991-09-23,1991-09-30,RM91-11-000,Comments of Sen JB Johnston expressing support for 910919 motion of American Gas Assn et al requesting 30-day exten- sion for filing comments under RM91-11Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6118,19911004-0366,1991-09-23,1991-09-24,RM91-11-000,Comments of Sen JB Johnston re support for 910919 motion of American Gas Assn et al requesting 30-day extension of deadline under RM91-11.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6110,19911004-0321,1991-09-20,1991-09-30,P-6972-000,"Rep Martin follows up 910723 ltr re constituent concerns about recreation area at Hollow Dam Proj,P-6972.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6109,19911004-0317,1991-09-18,1991-09-30,EC89-10-000,Rep Upton submits constituent P Ingalls concern re possible replacement of staff due to sale of Palisades Nuclear Pwr Plant under EC89-10.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6119,19911007-0203,1991-09-17,1991-09-24,P-1894-000,Sen Hollings requests interests of adjacent landowners be considered re SCE&G appl to amend lic for P-1894.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6121,19911004-0327,1991-09-16,1991-09-23,P-1869-000,"Rep Williams submits constituent concerns re oprn of seaplane on Thompson Falls Reservoir,P-1869.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6117,19911004-0312,1991-09-13,1991-09-24,P-9759-000,Rep Dingle submits comments of constituent K Bickle re P-9759.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6123,19910923-0144,1991-09-13,1991-09-19,CP87-75-000,Sen C Pell submits info from constituent J Moreau re ex parte communication for TN Gas P/L Co case under CP87-75.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6128,19910919-0110,1991-09-13,1991-09-16,NONE-000,Request of Rep M Synar for FERC expeditious processing of record/response to inquiry re 910627 hearing on FERC's natu- ral gas p/l cert process.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6130,19910923-0166,1991-09-13,1991-09-13,CP89-629-000CP89-634-000CP89-661-000CP89-815-000,Rep NF Lent wants FERC advice in answer to Judge McCurn of Northern Dist of NY question on Iroquois obligation to re- spond to orders issued by state agencies re CP89-634 et al.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6120,19911008-0178,1991-09-12,1991-09-24,P-1413-000,Sen S Symms submits submits corres re issuance of permit for P-1413.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6127,19910927-0065,1991-09-12,1991-09-17,RM89-7-000,Sen B Packwood submits B Lane 910830 ltr opposing FERC ruling that does away w/mandated protection of fish migrating downstream under RM89-7.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6116,19911008-0121,1991-09-11,1991-09-25,CP87-75-000,Comments of Sen JH Chafee on behalf of constituents re TN Gas P/L plan to build high pressure gas p/l within State of RI from Burrillville to Cranston under CP87-75.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6122,19910920-0146,1991-09-11,1991-09-19,UL87-13-000,"Rep JD Dingell requests explanation of hazard potential of Riley Proj,UL87-13,re 910822 reply to 910613 request.Availability: Public",NA,NA,MicroFilm,,,,,,,,,
6125,19910919-0109,1991-09-11,1991-09-17,NONE-000,Sen Breaux submits JD Wood ltr re workman's comp case.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
6126,19910924-0018,1991-09-10,1991-09-17,RM89-7-000,Oversight inquiry by House Energy Committee re FERC redefinition of fishway under FPA in RM89-7.Availability: Public,NA,NA,MicroFilm,,,,,,,,,
